Type,Line,Space,ID,Origin,InitialOrigin,Reference1,Reference2,Reference3,Tags,Roles,MaxUnauthorised,NumberReference1,NumberReference2,NumberReference3
image,197,32,5d88452f-4ace-4ab5-bdac-4d2d7534a3bb,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_3/08-Olst-Negatief-1889.jpg,,rivierkaart,2,3,,,-1,197,,
image,198,32,5469b5f6-f540-422e-9960-d64e9a0e753b,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_3/08-Olst-Positief-1889.jpg,,rivierkaart,2,3,,,-1,198,,
image,199,32,eb9ffdfe-08c5-4724-b9d9-25b55400bc10,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_3/08-Olst-1889.jpg,,rivierkaart,2,3,,,-1,199,,
image,200,32,62f42f14-65a6-4ddf-8352-93a78228bd1e,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_3/09-Wijhe-1890.jpg,,rivierkaart,2,3,,,-1,200,,
image,201,32,8f7de6f3-e538-44cc-b9b9-20a803a01ae7,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_3/10-Windesheim-1890.jpg,,rivierkaart,2,3,,,-1,201,,
image,202,32,4ad36fe7-27a6-42e8-b637-aac0d4b8f405,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_3/11-Zwolle-1892.jpg,,rivierkaart,2,3,,,-1,202,,
image,203,32,a8eb8e9d-313b-498f-9878-3a2540630699,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_3/12-Zalk-1892.jpg,,rivierkaart,2,3,,,-1,203,,
image,204,32,710b0251-d40a-46a9-b482-b52d5e2b15e2,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_3/13-Kampen-1893.jpg,,rivierkaart,2,3,,,-1,204,,
image,205,32,ea754f0b-8767-41c5-83e8-2db1242e6009,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_3/14-Keteldiep-1894.jpg,,rivierkaart,2,3,,,-1,205,,
image,206,32,08285a3e-75de-42f0-9a6d-8315eb899bb8,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_3/15-Ganzendiep-en-Goot-1895.jpg,,rivierkaart,2,3,,,-1,206,,
image,207,32,670fcd1a-1554-4081-8c84-d551710a29b1,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_4_en_5/00-Lengteprofil-en-bladverdeling-van-de-herziene-kaart-van-de-rivier-de-Maas.jpg,,rivierkaart,2,4_5,,,-1,207,,
image,208,32,80bf5fa6-3d41-41c1-b406-98a5fb915878,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_4_en_5/01-Lanaye-1893.jpg,,rivierkaart,2,4_5,,,-1,208,,
image,209,32,f6609c29-d853-420a-b47e-052bdb32b3ef,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_4_en_5/03-Itteren-1894.jpg,,rivierkaart,2,4_5,,,-1,209,,
image,210,32,a742a434-c348-4708-9d8a-88133771a33f,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_4_en_5/04-Stein-1895.jpg,,rivierkaart,2,4_5,,,-1,210,,
image,211,32,0a5e5537-a44e-43d6-99ec-c69ea98b2d29,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_4_en_5/05-Berg-1896.jpg,,rivierkaart,2,4_5,,,-1,211,,
image,212,32,72f7568b-d5fa-4007-9ace-40eeefeacb7f,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_4_en_5/09-Horn-1903.jpg,,rivierkaart,2,4_5,,,-1,212,,
image,213,32,94bafd0c-cfc9-454e-a95b-df33c2d0dc15,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_4_en_5/10-Neer-1903.jpg,,rivierkaart,2,4_5,,,-1,213,,
image,214,32,e5bacd88-2158-4191-9424-3ab4f42f1807,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_4_en_5/11-Kessel-1903.jpg,,rivierkaart,2,4_5,,,-1,214,,
image,215,32,080ff9bd-5e98-472f-a552-5f953379b0fe,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_4_en_5/14-Broekhuysenvorst-1902.jpg,,rivierkaart,2,4_5,,,-1,215,,
image,216,32,0a30d9a9-061d-421c-bb61-a3719e9843c9,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_4_en_5/16-Vierlingsbeek-1900.jpg,,rivierkaart,2,4_5,,,-1,216,,
image,217,32,be25acb0-d69f-45da-a394-87dece147554,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_4_en_5/17-Sambeek-1900.jpg,,rivierkaart,2,4_5,,,-1,217,,
image,218,32,c564eb8f-4c4c-4144-9a48-53afa5aa9a05,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_4_en_5/20-Linden-1898.jpg,,rivierkaart,2,4_5,,,-1,218,,
image,219,32,bd6bb50b-9c1b-4639-bd63-59735184234b,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_4_en_5/21-Grave-1898.jpg,,rivierkaart,2,4_5,,,-1,219,,
image,220,32,338ac118-9d33-454d-90a5-9974dab6bee4,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_4_en_5/22-Ravenstein-1897.jpg,,rivierkaart,2,4_5,,,-1,220,,
image,221,32,f2d674c4-a924-4646-a632-c384b2b2fe98,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_4_en_5/23-Megen-1898.jpg,,rivierkaart,2,4_5,,,-1,221,,
image,222,32,925bd723-b5f4-4d1a-8145-c791dc872c30,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_4_en_5/30-Zaltbommel-1875.jpg,,rivierkaart,2,4_5,,,-1,222,,
image,223,32,d429418f-6695-4599-9a97-13f6bfe37a4a,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_4_en_5/31-Driel-1883.jpg,,rivierkaart,2,4_5,,,-1,223,,
image,224,32,9af33d24-1d69-45f3-b455-18c388b8cba6,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_4_en_5/32-Hedel-1883.jpg,,rivierkaart,2,4_5,,,-1,224,,
image,225,32,28217749-a114-41db-966b-e2689e44df26,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_4_en_5/33-Heusden-1885.jpg,,rivierkaart,2,4_5,,,-1,225,,
image,226,32,5bc20042-0ac5-40ac-9580-2ffa442a7352,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_4_en_5/34-Wijk-1884.jpg,,rivierkaart,2,4_5,,,-1,226,,
image,227,32,ab2c0af2-b722-4bd2-b316-7ce2d42ee001,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_4_en_5/35-Brakel-1873.jpg,,rivierkaart,2,4_5,,,-1,227,,
image,228,32,6e58b683-9389-45c2-97a0-3f647c9151a4,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_4_en_5/36-Gorinchem-1884.jpg,,rivierkaart,2,4_5,,,-1,228,,
image,229,32,9519d7a0-53fe-436c-9432-3f5a2d8f6230,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_6/01-Waalwijk-1882.jpg,,rivierkaart,2,6,,,-1,229,,
image,230,32,c0db6480-3fe8-428c-9994-275145e5145b,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_6/02-Capelle-s-Grevelduins-1884.jpg,,rivierkaart,2,6,,,-1,230,,
image,231,32,2f41dfc4-5e07-4cdc-832a-96f20d098468,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_6/02-Capelle-s-Grevelduins-tweede-uitgave.jpg,,rivierkaart,2,6,,,-1,231,,
image,232,32,cc6a3235-c33d-4631-acb5-8d026df072af,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_6/03-Geertruidenberg-1885.jpg,,rivierkaart,2,6,,,-1,232,,
image,233,32,c5ba6a78-ffb9-45e3-8dd0-d4b945bdca05,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_6/04-Drimmelen-1886.jpg,,rivierkaart,2,6,,,-1,233,,
image,234,32,64760f8a-1f88-407e-aa7e-16b94f8096eb,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_6/05-Zwaluwe-1885.jpg,,rivierkaart,2,6,,,-1,234,,
image,235,32,fce22dd8-0b68-4496-bd9a-470048661025,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_6/06-Moerdijk-1885.jpg,,rivierkaart,2,6,,,-1,235,,
image,236,32,ac6636bd-4895-4934-8a51-a18f0d8fee6d,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_6/19-Klundert-1886.jpg,,rivierkaart,2,6,,,-1,236,,
image,237,32,57f1ae40-1be9-4cdc-8b81-f43a6c5d342d,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_6/20-Willemstad-1886.jpg,,rivierkaart,2,6,,,-1,237,,
image,238,32,cc4e937f-0d22-4374-8f4f-65c3cad23664,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_6/21-Ooltgensplaat-noordelijk-deel-1886.jpg,,rivierkaart,2,6,,,-1,238,,
image,239,32,f9cfeab9-8020-43e8-b66c-236951860d74,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_6/21-Ooltgensplaat-zuidelijk-deel-1886.jpg,,rivierkaart,2,6,,,-1,239,,
image,240,32,f0e3b1bb-c262-4a77-beac-545244cd8086,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_6/23-Den-Bommel-1886.jpg,,rivierkaart,2,6,,,-1,240,,
image,241,32,30c1be98-4dc4-49aa-8419-6767aa49fe32,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_7/28-Ammerzoden-1908.jpg,,rivierkaart,2,7,,,-1,241,,
image,242,32,dbba9b8f-652d-457d-94f2-09686822022f,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_7/29-Waalwijk-1909.jpg,,rivierkaart,2,7,,,-1,242,,
image,243,32,6d095640-1dd8-4aa7-8b29-c52f78dbe19a,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_7/30-Capelle-1909.jpg,,rivierkaart,2,7,,,-1,243,,
image,244,32,acfc6864-3fb6-471c-ac8d-663a490c81d8,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_7/31-Geertruidenberg-1911.jpg,,rivierkaart,2,7,,,-1,244,,
image,245,32,e712d2c9-7078-4c45-932d-4859ec1512bf,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_7/32-Drimmelen-1913.jpg,,rivierkaart,2,7,,,-1,245,,
image,246,32,75f97029-9e8a-4c55-9f2b-f20907fff814,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_7/33-Zwaluwe-1913.jpg,,rivierkaart,2,7,,,-1,246,,
image,247,32,417e7192-b4a7-48ee-928b-f8204ed93c71,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_7/34-Moerdijk-1914.jpg,,rivierkaart,2,7,,,-1,247,,
image,248,32,7959a4fe-0b50-4895-94ed-df18458b7d55,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_7/S1-Poederoijen-1908.jpg,,rivierkaart,2,7,,,-1,248,,
image,249,32,3400e441-2399-4aa6-8313-c24b4c1d2b5e,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_7/S1-s-Gravendeel-1914.jpg,,rivierkaart,2,7,,,-1,249,,
image,250,32,23f0c5e0-4b6c-4b70-8cb5-cb73dab03d40,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_7/S2-s-Gravemoer-1910.jpg,,rivierkaart,2,7,,,-1,250,,
image,251,32,16cdaa94-a9a5-4871-847c-0a1685fec5de,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_8/00-Schetskaart-van-de-rivier-de-Hollandsche-IJssel.jpg,,rivierkaart,2,8,,,-1,251,,
image,252,32,e829cc92-4646-4f4f-a3ff-d44ac08b9941,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_8/01a-Gouda-1902.jpg,,rivierkaart,2,8,,,-1,252,,
image,253,32,72d92181-94e6-4e15-998d-5f2eab59617c,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_8/01b-Gouda-1902.jpg,,rivierkaart,2,8,,,-1,253,,
image,254,32,0c906c6d-5b94-4a13-b047-69c4c010e3bf,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_8/01c-Gouda-1902.jpg,,rivierkaart,2,8,,,-1,254,,
image,255,32,c9acd151-75ac-4c59-9a18-4c5eb47584e6,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_8/02a-Beijersche-Veer-1902.jpg,,rivierkaart,2,8,,,-1,255,,
image,256,32,fcb49570-f75a-4f9b-98ab-ef572879cbdf,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_8/02b-Beijersche-Veer-1902.jpg,,rivierkaart,2,8,,,-1,256,,
image,257,32,e8f2b48d-85f6-408b-a650-342c5750959b,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_8/02c-Beijersche-Veer-1902.jpg,,rivierkaart,2,8,,,-1,257,,
image,258,32,798fda1e-fe33-4369-b9ce-7fb722fb943a,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_8/03-Moordrecht-1904.jpg,,rivierkaart,2,8,,,-1,258,,
image,259,32,5fbb4d4a-552d-48de-a15b-e346dcb406a2,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_8/04a-De-Snelle-1905.jpg,,rivierkaart,2,8,,,-1,259,,
image,260,32,763c7351-8cdb-4ba4-86a6-6e59f4c4a75e,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_8/04b-De-Snelle-1905.jpg,,rivierkaart,2,8,,,-1,260,,
image,261,32,455db399-cd7e-44f9-ab84-deaddeabc568,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_8/05-Kortenoord-1904.jpg,,rivierkaart,2,8,,,-1,261,,
image,262,32,a431421d-aa91-4739-a09d-4bc736c81505,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_8/06-Groot-Hitland-1905.jpg,,rivierkaart,2,8,,,-1,262,,
image,263,32,b85e0935-ed6d-4aa0-a9cd-a9f14528abe3,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_8/06-Groot-Hitland-1915.jpg,,rivierkaart,2,8,,,-1,263,,
image,264,32,d5e16abf-c668-4b4c-99ea-9503f0bd3609,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_8/07-Ouderkerk-1906.jpg,,rivierkaart,2,8,,,-1,264,,
image,265,32,03c9fac4-79c9-425f-bcd6-abc74fca2fcb,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_8/07-Ouderkerk-1924.jpg,,rivierkaart,2,8,,,-1,265,,
image,266,32,06b9b3bc-3cc2-4257-b0e6-6291760e566f,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_8/08-Capelle-1906.jpg,,rivierkaart,2,8,,,-1,266,,
image,267,32,5c360310-8f62-491a-bcdc-59aa6ed7b31e,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_8/08-Capelle-1924.jpg,,rivierkaart,2,8,,,-1,267,,
image,268,32,3185fdcb-92d5-46af-93da-59328087193a,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_8/09-Krimpen-1907.jpg,,rivierkaart,2,8,,,-1,268,,
image,269,32,8bf11d46-485c-400e-9337-d4176f80cc36,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/eerste_herziening/Serie_8/10-Stormpolder-1907.jpg,,rivierkaart,2,8,,,-1,269,,
image,270,32,9678c6d9-81ff-404f-9378-c14457922892,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_1/01-Lobith-vierde-uitgave-1960.jpg,,rivierkaart,3,1,,,-1,270,,
image,271,32,cec2edfc-163b-400b-9e78-2a5c483fe041,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_1/01-Lobith-1917.jpg,,rivierkaart,3,1,,,-1,271,,
image,272,32,0a3ab371-6f9f-4de9-bdf5-a62e4dc92341,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_1/02-Millingen-vierde-uitgave-1961.jpg,,rivierkaart,3,1,,,-1,272,,
image,273,32,528df1f4-9a75-4764-ba95-52962a5948e0,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_1/02-Millingen-1914.jpg,,rivierkaart,3,1,,,-1,273,,
image,274,32,aaecba84-8f38-407d-9643-8126856ee536,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_1/03-Kekerdom-vierde-uitgave-1961.jpg,,rivierkaart,3,1,,,-1,274,,
image,275,32,89de4822-eb1b-415c-b919-c185cda52145,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_1/03-Kekerdom-1920.jpg,,rivierkaart,3,1,,,-1,275,,
image,276,32,c904dc07-dc5a-4d02-bac4-3b1e4c8ba670,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_1/04-Nijmegen-1920.jpg,,rivierkaart,3,1,,,-1,276,,
image,277,32,97a99a2b-a54d-4959-8ef8-04d417604c54,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_1/05-Herveld-1923.jpg,,rivierkaart,3,1,,,-1,277,,
image,278,32,aac55caa-d3ca-4adc-9f4a-cbff27fa05be,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_1/06-Dodewaard-vierde-uitgave-1960.jpg,,rivierkaart,3,1,,,-1,278,,
image,279,32,38825cb8-0ea3-43ee-991b-24f31b023493,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_1/06-Dodewaard-1921.jpg,,rivierkaart,3,1,,,-1,279,,
image,280,32,a038e69b-79e9-4021-8c27-d8a4d3bc9cfb,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_1/07-Leeuwen-vierde-uitgave-1961.jpg,,rivierkaart,3,1,,,-1,280,,
image,281,32,f7352637-964b-402c-a34d-007cce15062b,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_1/07-Leeuwen-1923.jpg,,rivierkaart,3,1,,,-1,281,,
image,282,32,e8d0b86b-0edd-4513-91a1-1b75e3170ca6,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_1/08-Tiel-vierde-uitgave-1961.jpg,,rivierkaart,3,1,,,-1,282,,
image,283,32,64098adb-9680-48db-b401-99a42a62f6d2,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_1/08-Tiel-1924.jpg,,rivierkaart,3,1,,,-1,283,,
image,284,32,af6e05c7-4875-48a3-a646-771e907c4bd8,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_1/09-Varik-vierde-uitgave-1960.jpg,,rivierkaart,3,1,,,-1,284,,
image,285,32,5d860578-a517-4550-9402-9b8465302993,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_1/09-Varik-1923.jpg,,rivierkaart,3,1,,,-1,285,,
image,286,32,ba638550-2527-416f-aae3-aa651ad5f943,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_1/10-Zaltbommel-vierde-uitgave-1960.jpg,,rivierkaart,3,1,,,-1,286,,
image,287,32,846e9f00-d4ab-482f-a170-9f9eb5a00809,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_1/10-Zaltbommel-1924.jpg,,rivierkaart,3,1,,,-1,287,,
image,288,32,1a3049b7-936b-49d7-a0d8-244a6edeed01,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_1/11-Zuilichem-vierde-gedeeltelijk-vijfde-uitgave-1960.jpg,,rivierkaart,3,1,,,-1,288,,
image,289,32,c85bfc31-b82e-4ec3-97da-e0a6992c5339,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_1/11-Zuilichem-1924.jpg,,rivierkaart,3,1,,,-1,289,,
image,290,32,4c5c7e4c-a565-46b8-ba7d-a814d0c5b1a6,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_1/12-Gorinchem-vijfde-uitgave-1959.jpg,,rivierkaart,3,1,,,-1,290,,
image,291,32,a750bc6e-0d86-4c26-b3c2-a83ba77d0c3b,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_1/12-Gorinchem-1924.jpg,,rivierkaart,3,1,,,-1,291,,
image,292,32,1471e188-8316-4d14-9d43-b7cf05b7b4e0,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_1/13-Hardinxveld-vijfde-uitgave-1950.jpg,,rivierkaart,3,1,,,-1,292,,
image,293,32,8035b84d-0172-45b5-8b91-c80e9221f692,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_1/14-Sliedrecht-vierde-uitgave-1937.jpg,,rivierkaart,3,1,,,-1,293,,
image,294,32,c00e1247-7845-4296-a13a-1d082078fdbb,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_1/15-Dordrecht-1947.jpg,,rivierkaart,3,1,,,-1,294,,
image,295,32,d6a124e0-2384-4ebc-a5d1-b7244b6b0923,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_1/15A-Alblasserdam-vierde-uitgave-1947.jpg,,rivierkaart,3,1,,,-1,295,,
